,date,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount,degree,station,Lng,Lat
43,2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2866.0,金門金沙光電,118.4022951,24.4984371
44,2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2836.0,金門金沙光電,118.4022951,24.4984371
45,2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.0,金門金沙光電,118.4022951,24.4984371
46,2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.0,金門金沙光電,118.4022951,24.4984371
47,2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.0,金門金沙光電,118.4022951,24.4984371
48,2017-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.0,金門金沙光電,118.4022951,24.4984371
49,2017-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.0,金門金沙光電,118.4022951,24.4984371
50,2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.0,金門金沙光電,118.4022951,24.4984371
51,2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.0,金門金沙光電,118.4022951,24.4984371
52,2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.0,金門金沙光電,118.4022951,24.4984371
53,2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,金門金沙光電,118.4022951,24.4984371
54,2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,金門金沙光電,118.4022951,24.4984371
55,2017-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,金門金沙光電,118.4022951,24.4984371
56,2017-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.0,金門金沙光電,118.4022951,24.4984371
57,2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.0,金門金沙光電,118.4022951,24.4984371
58,2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.0,金門金沙光電,118.4022951,24.4984371
59,2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.0,金門金沙光電,118.4022951,24.4984371
60,2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631.0,金門金沙光電,118.4022951,24.4984371
61,2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331.0,金門金沙光電,118.4022951,24.4984371
62,2017-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.0,金門金沙光電,118.4022951,24.4984371
63,2017-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.0,金門金沙光電,118.4022951,24.4984371
64,2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.0,金門金沙光電,118.4022951,24.4984371
65,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0,金門金沙光電,118.4022951,24.4984371
66,2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0,金門金沙光電,118.4022951,24.4984371
67,2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.0,金門金沙光電,118.4022951,24.4984371
68,2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,金門金沙光電,118.4022951,24.4984371
69,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.0,金門金沙光電,118.4022951,24.4984371
70,2017-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.0,金門金沙光電,118.4022951,24.4984371
71,2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.0,金門金沙光電,118.4022951,24.4984371
72,2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.0,金門金沙光電,118.4022951,24.4984371
73,2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.0,金門金沙光電,118.4022951,24.4984371
74,2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,金門金沙光電,118.4022951,24.4984371
75,2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.0,金門金沙光電,118.4022951,24.4984371
76,2017-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.0,金門金沙光電,118.4022951,24.4984371
77,2017-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.0,金門金沙光電,118.4022951,24.4984371
78,2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.0,金門金沙光電,118.4022951,24.4984371
79,2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.0,金門金沙光電,118.4022951,24.4984371
80,2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,金門金沙光電,118.4022951,24.4984371
