,date,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount,degree,station,Lng,Lat
29,2017-01-30,,1014.7,1019.0,,,,,21.4,,,,,16.9,76,,,5.4,20,,,,3.7,,,,,,6.3,57.2,14.76,,,8,,,5845.0,核三廠光電,120.7539512,21.9656605
30,2017-01-31,,1016.2,1020.6,,,,,19.2,,,,,15.0,77,,,5.5,20,,,,0.0,,,,,,0.0,0.0,4.9,,,3,,,1847.0,核三廠光電,120.7539512,21.9656605
31,2017-02-01,,1017.2,1021.6,,,,,18.8,,,,,16.2,85,,,4.9,10,,,,15.7,,,,,,0.0,0.0,5.77,,,4,,,1788.0,核三廠光電,120.7539512,21.9656605
32,2017-02-02,,1019.1,1023.6,,,,,17.5,,,,,14.4,82,,,5.5,20,,,,3.2,,,,,,3.0,27.1,10.81,,,6,,,5862.0,核三廠光電,120.7539512,21.9656605
33,2017-02-03,,1015.8,1020.2,,,,,19.6,,,,,14.2,71,,,2.7,30,,,,3.2,,,,,,2.2,19.8,10.08,,,6,,,6497.0,核三廠光電,120.7539512,21.9656605
34,2017-02-04,,1011.7,1016.1,,,,,19.1,,,,,16.5,85,,,2.5,320,,,,6.7,,,,,,0.0,0.0,2.07,,,3,,,3544.0,核三廠光電,120.7539512,21.9656605
35,2017-02-05,,1009.2,1013.6,,,,,20.3,,,,,17.3,83,,,2.8,20,,,,5.1,,,,,,0.5,4.5,5.6,,,4,,,4787.0,核三廠光電,120.7539512,21.9656605
36,2017-02-06,,1012.8,1017.2,,,,,18.9,,,,,14.4,76,,,5.3,10,,,,5.6,,,,,,0.2,1.8,3.56,,,3,,,7584.0,核三廠光電,120.7539512,21.9656605
37,2017-02-07,,1013.9,1018.3,,,,,19.4,,,,,11.4,60,,,4.1,10,,,,0.0,,,,,,1.1,9.9,9.21,,,5,,,7727.0,核三廠光電,120.7539512,21.9656605
38,2017-02-08,,1010.3,1014.8,,,,,20.0,,,,,12.7,63,,,2.4,330,,,,0.0,,,,,,6.9,61.7,16.37,,,7,,,5756.0,核三廠光電,120.7539512,21.9656605
39,2017-02-09,,1012.8,1017.3,,,,,15.4,,,,,11.8,79,,,5.1,360,,,,11.8,,,,,,0.0,0.0,2.62,,,2,,,2784.0,核三廠光電,120.7539512,21.9656605
40,2017-02-10,,1017.3,1021.8,,,,,13.7,,,,,7.5,66,,,5.0,10,,,,0.2,,,,,,0.0,0.0,0.95,,,1,,,2964.0,核三廠光電,120.7539512,21.9656605
41,2017-02-11,,1021.4,1026.0,,,,,13.5,,,,,6.8,64,,,4.1,360,,,,0.7,,,,,,0.0,0.0,3.44,,,3,,,3527.0,核三廠光電,120.7539512,21.9656605
42,2017-02-12,,1022.0,1026.5,,,,,14.7,,,,,7.6,63,,,3.3,20,,,,0.2,,,,,,0.0,0.0,0.36,,,1,,,6852.0,核三廠光電,120.7539512,21.9656605
43,2017-02-13,,1023.2,1027.7,,,,,17.0,,,,,11.0,68,,,3.9,10,,,,4.4,,,,,,2.8,24.8,9.98,,,7,,,7014.0,核三廠光電,120.7539512,21.9656605
44,2017-02-14,,1025.0,1029.5,,,,,18.4,,,,,11.0,62,,,4.3,10,,,,0.0,,,,,,3.1,27.4,9.71,,,7,,,4763.0,核三廠光電,120.7539512,21.9656605
45,2017-02-15,,1022.1,1026.5,,,,,18.8,,,,,9.8,57,,,2.7,320,,,,0.0,,,,,,7.5,66.3,17.67,,,7,,,7982.0,核三廠光電,120.7539512,21.9656605
46,2017-02-16,,1017.3,1021.8,,,,,19.7,,,,,12.9,65,,,2.3,330,,,,0.0,,,,,,0.1,0.9,6.39,,,4,,,5282.0,核三廠光電,120.7539512,21.9656605
47,2017-02-17,,1016.7,1021.1,,,,,20.8,,,,,15.2,70,,,2.5,330,,,,0.0,,,,,,1.6,14.1,9.6,,,7,,,5047.0,核三廠光電,120.7539512,21.9656605
48,2017-02-18,,1017.2,1021.6,,,,,21.1,,,,,15.6,71,,,4.6,30,,,,35.9,,,,,,5.8,51.0,14.44,,,8,,,7354.0,核三廠光電,120.7539512,21.9656605
49,2017-02-19,,1014.7,1019.1,,,,,20.9,,,,,15.5,72,,,2.6,360,,,,1.6,,,,,,6.3,55.3,16.24,,,7,,,6887.0,核三廠光電,120.7539512,21.9656605
50,2017-02-20,,1010.2,1014.6,,,,,21.9,,,,,17.9,79,,,3.0,220,,,,3.4,,,,,,0.0,0.0,1.58,,,1,,,4602.0,核三廠光電,120.7539512,21.9656605
51,2017-02-21,,1015.2,1019.6,,,,,21.7,,,,,17.3,76,,,5.1,20,,,,1.6,,,,,,3.9,34.1,10.59,,,6,,,5865.0,核三廠光電,120.7539512,21.9656605
52,2017-02-22,,1010.8,1015.1,,,,,23.2,,,,,21.0,88,,,2.4,180,,,,0.6,,,,,,3.0,26.2,11.51,,,6,,,2308.0,核三廠光電,120.7539512,21.9656605
53,2017-02-23,,1012.3,1016.7,,,,,20.5,,,,,18.2,87,,,5.3,10,,,,1.3,,,,,,0.1,0.9,6.32,,,4,,,5727.0,核三廠光電,120.7539512,21.9656605
54,2017-02-24,,1016.2,1020.6,,,,,18.2,,,,,13.7,75,,,4.0,20,,,,0.0,,,,,,0.0,0.0,3.86,,,3,,,4707.0,核三廠光電,120.7539512,21.9656605
55,2017-02-25,,1013.8,1018.3,,,,,18.9,,,,,14.7,76,,,2.6,10,,,,0.0,,,,,,0.0,0.0,4.49,,,3,,,5780.0,核三廠光電,120.7539512,21.9656605
56,2017-02-26,,1014.6,1019.1,,,,,17.9,,,,,14.2,79,,,4.2,10,,,,2.1,,,,,,0.0,0.0,3.65,,,2,,,3708.0,核三廠光電,120.7539512,21.9656605
57,2017-02-27,,1017.5,1022.0,,,,,17.8,,,,,12.1,70,,,4.4,20,,,,0.0,,,,,,0.0,0.0,4.16,,,2,,,6981.0,核三廠光電,120.7539512,21.9656605
58,2017-02-28,,1014.9,1019.3,,,,,19.4,,,,,14.0,71,,,3.0,360,,,,1.1,,,,,,2.1,18.1,10.41,,,7,,,6472.0,核三廠光電,120.7539512,21.9656605
59,2017-03-01,,1012.5,1016.9,,,,,19.3,,,,,14.7,75,,,3.1,20,,,,0.0,,,,,,0.2,1.7,5.89,,,4,,,6634.0,核三廠光電,120.7539512,21.9656605
60,2017-03-02,,1014.5,1019.0,,,,,18.0,,,,,10.6,63,,,4.7,10,,,,0.4,,,,,,0.0,0.0,2.96,,,2,,,6446.0,核三廠光電,120.7539512,21.9656605
61,2017-03-03,,1013.6,1018.1,,,,,17.1,,,,,11.9,72,,,2.9,20,,,,0.0,,,,,,0.2,1.7,2.63,,,2,,,7172.0,核三廠光電,120.7539512,21.9656605
62,2017-03-04,,1010.6,1015.0,,,,,19.4,,,,,15.6,79,,,1.9,330,,,,10.6,,,,,,0.2,1.7,6.26,,,4,,,7352.0,核三廠光電,120.7539512,21.9656605
63,2017-03-05,,1007.9,1012.2,,,,,21.7,,,,,17.7,78,,,2.1,230,,,,1.4,,,,,,0.7,6.0,5.66,,,5,,,7593.0,核三廠光電,120.7539512,21.9656605
64,2017-03-06,,1007.7,1012.1,,,,,19.9,,,,,16.3,80,,,5.0,20,,,,6.2,,,,,,2.0,17.1,3.98,,,2,,,5081.0,核三廠光電,120.7539512,21.9656605
65,2017-03-07,,1012.3,1016.8,,,,,17.2,,,,,13.0,76,,,4.1,20,,,,0.6,,,,,,0.0,0.0,2.37,,,2,,,3519.0,核三廠光電,120.7539512,21.9656605
66,2017-03-08,,1013.2,1017.7,,,,,16.4,,,,,13.7,84,,,2.6,20,,,,2.3,,,,,,0.0,0.0,0.47,,,1,,,2876.0,核三廠光電,120.7539512,21.9656605
67,2017-03-09,,1012.9,1017.3,,,,,18.8,,,,,14.6,77,,,3.2,20,,,,0.0,,,,,,0.6,5.1,8.69,,,6,,,7833.0,核三廠光電,120.7539512,21.9656605
68,2017-03-10,,1007.5,1011.8,,,,,22.3,,,,,19.0,82,,,2.6,190,,,,0.2,,,,,,5.6,47.4,14.4,,,7,,,4301.0,核三廠光電,120.7539512,21.9656605
