,date,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max_x,UVI Max Time,Cloud Amount,degree,UVI Max_y,station,Lng,Lat
0,2017-01-01,,1021.2,1022.3,,,,,21.5,,,,,16.7,74,,,1.8,330,,,,0.9,,,,,,3.3,30.8,9.03,22.3,3.0,7,,8.6,0.0,6,南投大彎光電,120.856769,23.806008
1,2017-01-02,,1018.9,1020.0,,,,,23.4,,,,,16.7,67,,,1.4,340,,,,0.0,,,,,,7.5,69.9,14.19,21.9,3.2,7,,6.3,0.0,6,南投大彎光電,120.856769,23.806008
2,2017-01-03,,1018.7,1019.8,,,,,23.4,,,,,17.5,70,,,1.3,50,,,,0.0,,,,,,1.7,15.8,8.1,23.8,-3.4,5,,8.5,0.0,5,南投大彎光電,120.856769,23.806008
3,2017-01-04,,1017.7,1018.8,,,,,23.1,,,,,17.7,72,,,1.1,30,,,,0.1,,,,,,1.6,14.9,8.18,24.1,2.8,6,,9.0,0.0,6,南投大彎光電,120.856769,23.806008
4,2017-01-05,,1015.7,1016.8,,,,,23.9,,,,,18.3,71,,,0.6,140,,,,0.0,,,,,,5.9,54.9,12.38,20.6,2.3,6,,6.1,0.0,3,南投大彎光電,120.856769,23.806008
5,2017-01-06,,1014.4,1015.5,,,,,24.3,,,,,18.5,70,,,0.8,320,,,,0.1,,,,,,7.8,72.5,14.81,20.0,-3.8,6,,5.4,0.0,5,南投大彎光電,120.856769,23.806008
6,2017-01-07,,1012.4,1013.5,,,,,23.6,,,,,17.8,70,,,0.9,310,,,,0.0,,,,,,6.4,59.5,11.89,22.5,3.0,6,,5.5,0.0,3,南投大彎光電,120.856769,23.806008
7,2017-01-08,,1011.8,1012.9,,,,,23.1,,,,,17.7,72,,,1.7,50,,,,0.1,,,,,,6.6,61.3,12.24,18.1,-3.9,6,,5.6,0.0,5,南投大彎光電,120.856769,23.806008
8,2017-01-09,,1015.8,1016.9,,,,,21.0,,,,,15.4,71,,,1.7,340,,,,0.0,,,,,,3.4,31.5,10.69,14.3,3.1,6,,9.4,0.0,5,南投大彎光電,120.856769,23.806008
9,2017-01-10,,1018.3,1019.5,,,,,20.5,,,,,14.1,67,,,1.6,340,,,,0.0,,,,,,3.0,27.8,9.48,14.6,3.3,6,,7.5,0.0,4,南投大彎光電,120.856769,23.806008
10,2017-01-11,,1018.2,1019.3,,,,,21.0,,,,,15.4,71,,,1.8,50,,,,0.9,,,,,,5.0,46.3,12.38,16.1,-2.7,6,,6.6,0.0,5,南投大彎光電,120.856769,23.806008
11,2017-01-12,,1014.3,1015.4,,,,,21.0,,,,,17.3,80,,,0.7,330,,,,1.0,,,,,,0.0,0.0,3.26,10.6,-0.8,2,,9.8,0.0,5,南投大彎光電,120.856769,23.806008
12,2017-01-13,,1013.6,1014.7,,,,,20.2,,,,,16.5,79,,,1.3,340,,,,0.1,,,,,,0.0,0.0,2.68,17.1,-0.9,2,,9.4,0.0,4,南投大彎光電,120.856769,23.806008
13,2017-01-14,,1017.3,1018.5,,,,,18.2,,,,,13.1,72,,,1.2,340,,,,0.1,,,,,,0.0,0.0,3.88,14.0,-1.7,2,,9.8,0.0,2,南投大彎光電,120.856769,23.806008
14,2017-01-15,,1019.0,1020.2,,,,,18.3,,,,,12.2,68,,,1.3,330,,,,0.0,,,,,,0.2,1.8,4.57,25.0,2.2,2,,9.9,0.0,2,南投大彎光電,120.856769,23.806008
15,2017-01-16,,1019.7,1020.8,,,,,19.4,,,,,12.8,66,,,2.1,40,,,,0.0,,,,,,6.3,58.1,14.05,24.5,3.1,7,,7.1,0.0,5,南投大彎光電,120.856769,23.806008
16,2017-01-17,,1021.1,1022.3,,,,,19.9,,,,,14.2,70,,,1.7,340,,,,0.0,,,,,,1.7,15.7,8.12,28.8,3.1,5,,8.5,0.0,6,南投大彎光電,120.856769,23.806008
17,2017-01-18,,1020.2,1021.4,,,,,21.8,,,,,16.7,73,,,0.8,310,,,,0.5,,,,,,1.6,14.7,8.35,19.4,-2.2,6,,8.0,0.0,6,南投大彎光電,120.856769,23.806008
18,2017-01-19,,1018.2,1019.4,,,,,22.9,,,,,17.8,74,,,1.4,320,,,,0.1,,,,,,8.2,75.3,15.24,21.5,-3.4,7,,4.6,0.0,6,南投大彎光電,120.856769,23.806008
19,2017-01-20,,1020.9,1022.1,,,,,19.1,,,,,14.6,75,,,2.9,40,,,,1.0,,,,,,0.0,0.0,3.63,17.5,-2.4,2,,8.3,0.0,5,南投大彎光電,120.856769,23.806008
20,2017-01-21,,1023.8,1025.0,,,,,17.7,,,,,10.6,64,,,1.7,350,,,,0.0,,,,,,1.8,16.5,8.5,23.8,2.8,5,,9.8,0.0,5,南投大彎光電,120.856769,23.806008
21,2017-01-22,,1025.2,1026.4,,,,,17.7,,,,,11.4,67,,,2.1,340,,,,0.0,,,,,,0.0,0.0,3.28,19.4,1.9,2,,10.0,0.0,5,南投大彎光電,120.856769,23.806008
22,2017-01-23,,1026.3,1027.5,,,,,17.2,,,,,10.0,62,,,1.6,330,,,,0.0,,,,,,0.0,0.0,4.51,23.1,2.6,4,,10.0,0.0,5,南投大彎光電,120.856769,23.806008
23,2017-01-24,,1025.7,1026.9,,,,,18.7,,,,,12.2,66,,,2.1,350,,,,0.0,,,,,,2.2,20.1,9.45,23.8,-2.6,5,,9.8,0.0,4,南投大彎光電,120.856769,23.806008
24,2017-01-25,,1023.6,1024.8,,,,,19.4,,,,,13.8,70,,,1.5,340,,,,1.1,,,,,,1.3,11.9,8.28,25.6,-1.5,4,,8.6,0.0,3,南投大彎光電,120.856769,23.806008
25,2017-01-26,,1022.6,1023.8,,,,,19.3,,,,,12.1,64,,,2.4,40,,,,0.0,,,,,,7.7,70.1,15.73,20.0,4.4,7,,7.0,0.0,6,南投大彎光電,120.856769,23.806008
26,2017-01-27,,1021.5,1022.7,,,,,20.3,,,,,11.8,59,,,1.8,340,,,,0.7,,,,,,7.1,64.6,14.95,21.9,-3.6,7,,7.3,0.0,6,南投大彎光電,120.856769,23.806008
27,2017-01-28,,1019.0,1020.1,,,,,21.3,,,,,14.1,64,,,1.3,340,,,,0.0,,,,,,3.4,30.9,11.54,21.9,3.3,8,,8.4,0.0,6,南投大彎光電,120.856769,23.806008
28,2017-01-29,,1017.7,1018.8,,,,,21.9,,,,,16.1,70,,,1.1,350,,,,0.0,,,,,,0.3,2.7,6.58,25.0,2.0,5,,8.8,0.0,7,南投大彎光電,120.856769,23.806008
29,2017-01-30,,1018.0,1019.1,,,,,22.5,,,,,16.2,68,,,2.1,40,,,,0.0,,,,,,8.2,74.3,15.67,21.9,-5.3,8,,5.1,0.0,7,南投大彎光電,120.856769,23.806008
30,2017-01-31,,1019.7,1020.8,,,,,20.0,,,,,13.9,68,,,1.8,360,,,,0.3,,,,,,0.0,0.0,4.01,23.8,-1.2,3,,9.9,0.0,4,南投大彎光電,120.856769,23.806008
31,2017-02-01,,1020.6,1021.8,,,,,20.2,,,,,15.5,75,,,2.4,30,,,,0.3,,,,,,0.0,0.0,6.91,19.4,-2.3,4,,10.0,0.0,4,南投大彎光電,120.856769,23.806008
32,2017-02-02,,1022.4,1023.6,,,,,19.5,,,,,13.2,67,,,2.9,40,,,,0.0,,,,,,3.1,28.0,10.6,23.5,3.4,6,,9.4,0.0,7,南投大彎光電,120.856769,23.806008
33,2017-02-03,,1019.4,1020.5,,,,,20.7,,,,,13.2,63,,,1.8,40,,,,0.1,,,,,,7.0,63.0,16.24,20.0,-4.1,8,,6.9,0.0,6,南投大彎光電,120.856769,23.806008
34,2017-02-04,,1015.3,1016.4,,,,,19.5,,,,,15.9,80,,,1.2,340,,,,6.8,,,,,,0.0,0.0,2.42,12.8,-0.3,3,,10.0,0.0,5,南投大彎光電,120.856769,23.806008
35,2017-02-05,,1012.5,1013.6,,,,,21.4,,,,,16.8,76,,,1.8,30,,,,6.0,,,,,,2.3,20.6,9.41,17.4,-2.5,7,,9.1,0.0,3,南投大彎光電,120.856769,23.806008
36,2017-02-06,,1015.9,1017.0,,,,,20.3,,,,,14.0,68,,,2.7,10,,,,0.1,,,,,,1.1,9.9,6.23,12.4,2.9,5,,9.5,0.0,6,南投大彎光電,120.856769,23.806008
37,2017-02-07,,1017.3,1018.5,,,,,20.3,,,,,12.0,59,,,2.0,350,,,,0.0,,,,,,4.4,39.4,13.17,10.1,4.5,6,,8.4,0.0,3,南投大彎光電,120.856769,23.806008
38,2017-02-08,,1013.9,1015.1,,,,,21.3,,,,,13.9,63,,,1.3,330,,,,0.0,,,,,,8.0,71.5,16.94,18.8,4.3,8,,4.3,0.0,3,南投大彎光電,120.856769,23.806008
39,2017-02-09,,1016.0,1017.2,,,,,17.5,,,,,13.4,77,,,2.8,40,,,,0.0,,,,,,0.0,0.0,3.53,16.9,2.5,2,,8.8,0.0,3,南投大彎光電,120.856769,23.806008
40,2017-02-10,,1021.0,1022.2,,,,,13.8,,,,,8.9,73,,,1.5,340,,,,2.1,,,,,,0.0,0.0,2.74,11.6,-1.2,2,,10.0,0.0,2,南投大彎光電,120.856769,23.806008
41,2017-02-11,,1025.3,1026.5,,,,,12.4,,,,,8.6,78,,,1.6,340,,,,0.3,,,,,,0.0,0.0,0.58,12.0,-0.2,1,,10.0,0.0,1,南投大彎光電,120.856769,23.806008
42,2017-02-12,,1025.9,1027.1,,,,,13.5,,,,,9.3,76,,,1.5,340,,,,1.0,,,,,,0.0,0.0,0.77,22.3,1.5,1,,10.0,0.0,4,南投大彎光電,120.856769,23.806008
43,2017-02-13,,1026.9,1028.1,,,,,17.4,,,,,11.1,67,,,1.9,340,,,,0.0,,,,,,4.7,41.6,13.69,19.4,3.6,8,,8.5,0.0,5,南投大彎光電,120.856769,23.806008
44,2017-02-14,,1028.7,1029.9,,,,,18.2,,,,,11.3,64,,,2.2,330,,,,0.0,,,,,,4.5,39.8,13.31,18.0,3.6,7,,7.6,0.0,6,南投大彎光電,120.856769,23.806008
45,2017-02-15,,1025.9,1027.1,,,,,19.6,,,,,10.3,56,,,1.5,310,,,,0.0,,,,,,6.6,58.3,15.73,21.3,4.4,8,,6.4,0.0,7,南投大彎光電,120.856769,23.806008
46,2017-02-16,,1021.2,1022.3,,,,,20.8,,,,,12.5,59,,,1.0,340,,,,0.0,,,,,,2.1,18.5,10.38,21.3,3.9,7,,7.9,0.0,7,南投大彎光電,120.856769,23.806008
47,2017-02-17,,1020.3,1021.5,,,,,21.8,,,,,14.8,65,,,1.0,310,,,,0.0,,,,,,3.0,26.4,11.37,16.3,2.8,8,,8.6,0.0,6,南投大彎光電,120.856769,23.806008
48,2017-02-18,,1020.7,1021.8,,,,,22.2,,,,,16.5,71,,,2.2,40,,,,2.3,,,,,,9.0,79.0,18.86,17.3,-4.1,8,,5.5,0.0,7,南投大彎光電,120.856769,23.806008
49,2017-02-19,,1018.4,1019.5,,,,,21.8,,,,,16.5,73,,,1.3,340,,,,2.0,,,,,,8.5,74.5,17.9,12.3,-4.1,8,,6.9,0.0,7,南投大彎光電,120.856769,23.806008
50,2017-02-20,,1013.8,1014.9,,,,,22.3,,,,,19.9,86,,,1.1,20,,,,2.5,,,,,,0.0,0.0,3.04,14.6,1.3,3,,9.6,0.0,5,南投大彎光電,120.856769,23.806008
51,2017-02-21,,1018.6,1019.7,,,,,22.8,,,,,18.3,76,,,2.0,30,,,,0.1,,,,,,5.1,44.6,10.87,20.6,-3.3,6,,8.0,0.0,6,南投大彎光電,120.856769,23.806008
52,2017-02-22,,1014.5,1015.6,,,,,24.2,,,,,20.1,78,,,1.6,190,,,,0.0,,,,,,2.6,22.7,10.63,18.3,-1.5,7,,8.3,0.0,4,南投大彎光電,120.856769,23.806008
53,2017-02-23,,1015.5,1016.7,,,,,22.2,,,,,18.6,80,,,2.9,30,,,,1.0,,,,,,0.2,1.7,5.37,14.5,4.0,4,,9.9,0.0,6,南投大彎光電,120.856769,23.806008
54,2017-02-24,,1019.8,1021.0,,,,,18.9,,,,,13.8,72,,,1.5,330,,,,0.0,,,,,,1.5,13.0,6.78,25.6,2.9,5,,9.9,0.0,2,南投大彎光電,120.856769,23.806008
55,2017-02-25,,1017.4,1018.6,,,,,19.6,,,,,14.5,72,,,1.3,330,,,,0.0,,,,,,0.0,0.0,5.89,19.0,2.0,4,,10.0,0.0,2,南投大彎光電,120.856769,23.806008
56,2017-02-26,,1018.1,1019.3,,,,,18.8,,,,,14.2,75,,,2.0,330,,,,0.0,,,,,,0.2,1.7,2.99,27.9,2.4,2,,10.0,0.0,2,南投大彎光電,120.856769,23.806008
57,2017-02-27,,1021.2,1022.4,,,,,18.1,,,,,12.2,68,,,1.6,340,,,,0.0,,,,,,0.0,0.0,4.9,16.9,1.9,3,,10.0,0.0,1,南投大彎光電,120.856769,23.806008
58,2017-02-28,,1018.5,1019.6,,,,,20.0,,,,,13.9,68,,,1.8,330,,,,0.0,,,,,,5.1,44.0,13.95,19.4,4.3,8,,8.1,0.0,5,南投大彎光電,120.856769,23.806008
59,2017-03-01,,1016.0,1017.2,,,,,20.3,,,,,15.1,72,,,1.8,330,,,,0.0,,,,,,1.4,12.1,8.17,17.3,3.0,6,,8.3,0.0,4,南投大彎光電,120.856769,23.806008
60,2017-03-02,,1017.9,1019.1,,,,,18.5,,,,,11.4,64,,,1.9,330,,,,0.1,,,,,,0.1,0.9,3.87,11.9,-2.4,3,,9.8,0.0,5,南投大彎光電,120.856769,23.806008
61,2017-03-03,,1017.1,1018.3,,,,,17.7,,,,,12.2,70,,,1.7,340,,,,0.0,,,,,,0.8,6.9,6.58,13.6,2.4,5,,9.5,0.0,6,南投大彎光電,120.856769,23.806008
62,2017-03-04,,1014.1,1015.2,,,,,20.9,,,,,15.2,70,,,0.9,310,,,,0.0,,,,,,3.2,27.4,11.54,14.6,-2.4,7,,8.5,0.0,6,南投大彎光電,120.856769,23.806008
63,2017-03-05,,1011.5,1012.6,,,,,23.2,,,,,17.7,72,,,1.5,180,,,,0.5,,,,,,5.8,49.6,15.05,13.6,3.7,7,,6.4,0.0,6,南投大彎光電,120.856769,23.806008
64,2017-03-06,,1010.9,1012.1,,,,,20.9,,,,,16.7,77,,,2.1,40,,,,0.0,,,,,,5.6,47.8,11.08,15.3,-3.5,7,,6.3,0.0,5,南投大彎光電,120.856769,23.806008
65,2017-03-07,,1015.9,1017.1,,,,,17.1,,,,,13.5,79,,,1.2,340,,,,0.7,,,,,,0.0,0.0,1.06,14.9,-0.4,1,,10.0,0.0,2,南投大彎光電,120.856769,23.806008
66,2017-03-08,,1016.9,1018.1,,,,,15.9,,,,,13.4,85,,,1.2,340,,,,2.0,,,,,,0.0,0.0,0.25,15.9,-0.3,1,,10.0,0.0,1,南投大彎光電,120.856769,23.806008
67,2017-03-09,,1016.4,1017.6,,,,,18.6,,,,,13.6,73,,,1.5,340,,,,0.0,,,,,,0.8,6.8,6.44,18.8,2.3,7,,9.9,0.0,5,南投大彎光電,120.856769,23.806008
68,2017-03-10,,1011.1,1012.2,,,,,22.7,,,,,17.8,74,,,1.7,190,,,,0.0,,,,,,5.0,42.3,13.52,24.3,2.6,8,,6.1,0.0,7,南投大彎光電,120.856769,23.806008
69,2017-03-11,,1013.2,1014.3,,,,,22.3,,,,,18.2,78,,,1.6,50,,,,0.5,,,,,,0.0,0.0,5.12,18.8,-1.8,3,,9.5,0.0,7,南投大彎光電,120.856769,23.806008
70,2017-03-12,,1013.6,1014.7,,,,,22.3,,,,,19.1,82,,,1.0,320,,,,2.2,,,,,,3.7,31.2,12.68,18.4,-3.1,9,,8.3,0.0,7,南投大彎光電,120.856769,23.806008
71,2017-03-13,,1009.6,1010.7,,,,,23.7,,,,,19.8,79,,,1.2,50,,,,0.0,,,,,,3.3,27.8,11.23,13.8,1.2,8,,7.6,0.0,7,南投大彎光電,120.856769,23.806008
72,2017-03-14,,1015.6,1016.8,,,,,19.8,,,,,16.2,79,,,3.2,40,,,,0.1,,,,,,0.0,0.0,4.6,17.9,-4.3,3,,9.6,0.0,2,南投大彎光電,120.856769,23.806008
73,2017-03-15,,1018.6,1019.8,,,,,18.4,,,,,12.4,68,,,1.8,340,,,,0.0,,,,,,0.1,0.8,6.39,19.4,-3.5,4,,9.9,0.0,3,南投大彎光電,120.856769,23.806008
74,2017-03-16,,1016.2,1017.4,,,,,18.8,,,,,15.0,79,,,0.9,310,,,,0.9,,,,,,0.0,0.0,3.43,15.3,-0.5,3,,10.0,0.0,4,南投大彎光電,120.856769,23.806008
75,2017-03-17,,1017.2,1018.3,,,,,21.3,,,,,18.2,82,,,1.0,360,,,,3.0,,,,,,1.5,12.5,9.22,19.1,-1.2,7,,9.6,0.0,3,南投大彎光電,120.856769,23.806008
76,2017-03-18,,1017.6,1018.7,,,,,23.1,,,,,19.2,79,,,0.9,350,,,,0.0,,,,,,0.9,7.5,8.87,23.4,1.8,4,,9.1,0.0,4,南投大彎光電,120.856769,23.806008
77,2017-03-19,,1016.9,1018.0,,,,,23.5,,,,,20.8,85,,,1.1,30,,,,16.5,,,,,,3.0,25.0,10.24,11.9,-0.7,9,,9.4,0.0,8,南投大彎光電,120.856769,23.806008
78,2017-03-20,,1014.0,1015.1,,,,,23.7,,,,,21.0,86,,,1.1,190,,,,1.7,,,,,,2.1,17.4,8.83,12.1,-2.3,7,,9.9,0.0,5,南投大彎光電,120.856769,23.806008
79,2017-03-21,,1015.3,1016.4,,,,,22.9,,,,,19.3,80,,,2.4,30,,,,0.0,,,,,,2.4,19.9,9.84,18.1,2.9,8,,9.0,0.0,6,南投大彎光電,120.856769,23.806008
80,2017-03-22,,1014.4,1015.5,,,,,22.8,,,,,18.3,76,,,1.1,340,,,,0.4,,,,,,3.9,32.3,14.22,22.1,-2.8,10,,9.1,0.0,5,南投大彎光電,120.856769,23.806008
81,2017-03-23,,1013.6,1014.8,,,,,21.9,,,,,19.6,87,,,1.2,360,,,,9.5,,,,,,0.0,0.0,2.57,10.8,-2.7,3,,9.6,0.0,5,南投大彎光電,120.856769,23.806008
82,2017-03-24,,1015.7,1016.8,,,,,21.0,,,,,18.0,84,,,0.9,360,,,,1.0,,,,,,0.4,3.3,5.79,15.0,-1.0,4,,9.9,0.0,8,南投大彎光電,120.856769,23.806008
83,2017-03-25,,1015.0,1016.1,,,,,22.4,,,,,18.4,78,,,2.4,30,,,,0.1,,,,,,7.3,60.1,18.75,16.9,-5.5,9,,8.1,0.0,5,南投大彎光電,120.856769,23.806008
84,2017-03-26,,1020.7,1021.9,,,,,17.2,,,,,14.0,82,,,1.2,330,,,,2.7,,,,,,0.0,0.0,1.87,11.4,-0.9,2,,10.0,0.0,1,南投大彎光電,120.856769,23.806008
85,2017-03-27,,1023.6,1024.8,,,,,20.1,,,,,11.7,59,,,1.8,50,,,,0.1,,,,,,5.4,44.3,15.32,12.5,-4.5,8,,8.3,0.0,9,南投大彎光電,120.856769,23.806008
86,2017-03-28,,1021.4,1022.5,,,,,20.9,,,,,13.3,62,,,1.1,340,,,,0.0,,,,,,2.8,22.9,11.13,12.5,-3.2,7,,8.3,0.0,7,南投大彎光電,120.856769,23.806008
87,2017-03-29,,1019.8,1021.0,,,,,20.8,,,,,15.6,73,,,0.9,30,,,,0.1,,,,,,0.0,0.0,3.72,11.9,-1.7,2,,10.0,0.0,7,南投大彎光電,120.856769,23.806008
88,2017-03-30,,1017.6,1018.7,,,,,22.4,,,,,18.5,79,,,0.5,310,,,,0.5,,,,,,0.0,0.0,4.59,12.5,-0.4,3,,9.3,0.0,7,南投大彎光電,120.856769,23.806008
89,2017-03-31,,1012.1,1013.2,,,,,23.6,,,,,19.2,76,,,2.6,30,,,,0.0,,,,,,6.4,52.1,17.74,13.6,-3.8,8,,5.9,0.0,6,南投大彎光電,120.856769,23.806008
90,2017-04-01,,1017.9,1019.1,,,,,17.8,,,,,13.8,78,,,1.8,330,,,,7.6,,,,,,0.0,0.0,5.33,10.9,-2.0,4,,10.0,0.0,5,南投大彎光電,120.856769,23.806008
91,2017-04-02,,1021.4,1022.6,,,,,19.2,,,,,9.9,56,,,2.0,330,,,,0.0,,,,,,4.3,34.9,13.35,12.5,5.2,6,,8.5,0.0,9,南投大彎光電,120.856769,23.806008
92,2017-04-03,,1022.4,1023.5,,,,,19.5,,,,,10.3,56,,,1.5,330,,,,0.0,,,,,,3.8,30.8,13.71,15.5,3.9,8,,5.9,0.0,8,南投大彎光電,120.856769,23.806008
93,2017-04-04,,1020.1,1021.2,,,,,21.6,,,,,12.7,58,,,1.3,310,,,,0.0,,,,,,7.8,63.0,19.9,14.9,5.0,8,,6.3,0.0,8,南投大彎光電,120.856769,23.806008
94,2017-04-05,,1016.1,1017.2,,,,,23.9,,,,,16.1,62,,,1.1,310,,,,0.0,,,,,,7.1,57.3,20.29,15.1,4.9,8,,7.0,0.0,8,南投大彎光電,120.856769,23.806008
95,2017-04-06,,1013.8,1014.9,,,,,24.7,,,,,18.9,70,,,0.7,110,,,,0.0,,,,,,4.4,35.4,13.45,17.3,4.7,9,,9.5,0.0,5,南投大彎光電,120.856769,23.806008
96,2017-04-07,,1013.1,1014.2,,,,,24.7,,,,,20.0,76,,,0.9,310,,,,0.5,,,,,,1.0,8.0,10.08,18.0,-2.0,5,,9.4,0.0,4,南投大彎光電,120.856769,23.806008
97,2017-04-08,,1012.2,1013.3,,,,,25.5,,,,,21.1,77,,,1.0,310,,,,0.5,,,,,,5.4,43.3,16.08,14.5,-3.3,9,,7.9,0.0,8,南投大彎光電,120.856769,23.806008
98,2017-04-09,,1008.0,1009.1,,,,,26.1,,,,,22.2,79,,,1.1,310,,,,0.0,,,,,,8.3,66.5,20.56,14.5,5.1,9,,5.6,0.0,7,南投大彎光電,120.856769,23.806008
99,2017-04-10,,1004.2,1005.3,,,,,26.2,,,,,22.5,81,,,1.5,60,,,,0.0,,,,,,11.7,93.5,23.22,21.5,/,8,,4.0,0.0,8,南投大彎光電,120.856769,23.806008
100,2017-04-11,,1007.4,1008.5,,,,,24.7,,,,,21.1,81,,,2.2,50,,,,0.3,,,,,,6.9,55.1,16.46,12.5,-2.3,8,,7.8,0.0,3,南投大彎光電,120.856769,23.806008
101,2017-04-12,,1013.5,1014.6,,,,,21.1,,,,,18.4,85,,,1.3,340,,,,21.5,,,,,,0.0,0.0,1.97,10.6,-0.1,2,,10.0,0.0,3,南投大彎光電,120.856769,23.806008
102,2017-04-13,,1016.8,1018.0,,,,,20.2,,,,,16.6,80,,,1.2,30,,,,2.2,,,,,,0.0,0.0,3.56,14.9,/,2,,10.0,0.0,2,南投大彎光電,120.856769,23.806008
103,2017-04-14,,1014.4,1015.5,,,,,22.5,,,,,18.3,78,,,0.9,20,,,,0.1,,,,,,0.0,0.0,5.51,17.3,-1.9,4,,9.9,0.0,4,南投大彎光電,120.856769,23.806008
104,2017-04-15,,1013.4,1014.5,,,,,25.5,,,,,21.1,77,,,0.9,320,,,,5.0,,,,,,8.6,68.2,20.04,21.9,-2.5,9,,6.1,0.0,4,南投大彎光電,120.856769,23.806008
105,2017-04-16,,1013.5,1014.6,,,,,26.7,,,,,22.9,80,,,1.0,150,,,,1.5,,,,,,10.4,82.3,22.64,17.8,-5.4,10,,5.4,0.0,6,南投大彎光電,120.856769,23.806008
106,2017-04-17,,1008.2,1009.3,,,,,26.8,,,,,22.8,79,,,1.5,190,,,,0.0,,,,,,7.9,62.4,15.6,17.4,4.3,7,,4.8,0.0,7,南投大彎光電,120.856769,23.806008
107,2017-04-18,,1006.4,1007.5,,,,,26.9,,,,,22.6,78,,,1.3,60,,,,0.0,,,,,,9.0,71.0,22.67,18.0,-3.3,10,,5.1,0.0,8,南投大彎光電,120.856769,23.806008
108,2017-04-19,,1009.6,1010.7,,,,,27.3,,,,,23.7,81,,,1.1,150,,,,8.9,,,,,,7.5,59.1,21.65,12.3,-4.5,10,,7.9,0.0,9,南投大彎光電,120.856769,23.806008
109,2017-04-20,,1008.2,1009.3,,,,,27.4,,,,,23.6,80,,,1.2,40,,,,0.1,,,,,,8.8,69.2,22.67,18.5,6.3,11,,5.9,0.0,4,南投大彎光電,120.856769,23.806008
110,2017-04-21,,1006.9,1008.0,,,,,27.7,,,,,23.3,78,,,1.2,60,,,,0.0,,,,,,6.9,54.2,19.39,11.3,-5.3,9,,7.4,0.0,3,南投大彎光電,120.856769,23.806008
111,2017-04-22,,1011.6,1012.7,,,,,20.9,,,,,17.3,80,,,2.1,30,,,,21.5,,,,,,0.0,0.0,3.45,14.8,-0.1,3,,10.0,0.0,2,南投大彎光電,120.856769,23.806008
112,2017-04-23,,1014.7,1015.8,,,,,20.2,,,,,16.1,78,,,1.2,340,,,,1.7,,,,,,0.4,3.1,6.08,15.3,-2.7,4,,10.0,0.0,4,南投大彎光電,120.856769,23.806008
113,2017-04-24,,1014.5,1015.6,,,,,22.3,,,,,17.4,74,,,1.1,340,,,,0.1,,,,,,0.0,0.0,4.85,18.5,1.8,2,,9.6,0.0,2,南投大彎光電,120.856769,23.806008
114,2017-04-25,,1012.8,1013.9,,,,,25.4,,,,,20.3,74,,,1.0,70,,,,0.0,,,,,,6.1,47.6,18.52,17.9,3.8,9,,7.3,0.0,4,南投大彎光電,120.856769,23.806008
115,2017-04-26,,1008.6,1009.7,,,,,26.8,,,,,22.4,77,,,1.9,30,,,,0.0,,,,,,4.8,37.4,15.89,20.0,4.2,10,,5.3,0.0,5,南投大彎光電,120.856769,23.806008
116,2017-04-27,,1011.6,1012.7,,,,,21.6,,,,,17.8,79,,,1.9,30,,,,8.0,,,,,,0.0,0.0,3.37,14.9,-0.8,2,,10.0,0.0,1,南投大彎光電,120.856769,23.806008
117,2017-04-28,,1013.7,1014.9,,,,,19.3,,,,,14.0,72,,,1.3,340,,,,3.6,,,,,,0.1,0.8,6.89,13.0,2.5,5,,10.0,0.0,3,南投大彎光電,120.856769,23.806008
118,2017-04-29,,1013.6,1014.7,,,,,21.9,,,,,15.4,67,,,1.3,330,,,,0.0,,,,,,3.5,27.1,11.4,15.4,3.4,7,,8.9,0.0,8,南投大彎光電,120.856769,23.806008
119,2017-04-30,,1013.2,1014.3,,,,,23.4,,,,,17.9,72,,,1.2,330,,,,0.0,,,,,,3.3,25.5,13.29,20.3,3.5,8,,8.5,0.0,7,南投大彎光電,120.856769,23.806008
120,2017-05-01,,1013.5,1014.6,,,,,24.7,,,,,19.2,72,,,1.1,330,,,,0.0,,,,,,1.6,12.4,10.31,17.0,2.9,6,,9.6,0.0,7,南投大彎光電,120.856769,23.806008
121,2017-05-02,,1012.1,1013.2,,,,,26.1,,,,,20.1,70,,,1.1,320,,,,0.0,,,,,,6.5,50.2,16.85,21.0,4.5,8,,7.5,0.0,5,南投大彎光電,120.856769,23.806008
122,2017-05-03,,1011.9,1013.0,,,,,26.8,,,,,21.3,73,,,1.1,330,,,,0.0,,,,,,5.3,40.8,17.42,16.5,3.8,9,,7.9,0.0,6,南投大彎光電,120.856769,23.806008
123,2017-05-04,,1011.3,1012.4,,,,,26.6,,,,,22.5,79,,,0.8,310,,,,0.7,,,,,,5.1,39.2,11.51,16.1,-3.4,0,,6.0,0.0,8,南投大彎光電,120.856769,23.806008
124,2017-05-05,,1012.8,1013.9,,,,,28.2,,,,,24.0,79,,,1.3,190,,,,10.5,,,,,,9.8,75.3,22.58,15.1,-2.7,0,,5.4,0.0,7,南投大彎光電,120.856769,23.806008
