,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
75,2017-03-17,20.53,0.03,-30.64,2.4,278.0,澎湖七美光電,682.56
76,2017-03-18,24.43,10.53,25.2,10.53,309.0,澎湖七美光電,682.56
77,2017-03-19,27.67,9.43,25.41,11.54,191.0,澎湖七美光電,682.56
78,2017-03-20,20.7,6.3,12.05,3.42,430.0,澎湖七美光電,682.56
79,2017-03-21,17.27,3.43,10.91,3.27,235.0,澎湖七美光電,682.56
80,2017-03-22,18.8,10.03,19.89,4.34,338.0,澎湖七美光電,682.56
81,2017-03-23,20.63,11.37,24.88,5.02,575.0,澎湖七美光電,682.56
82,2017-03-24,26.3,7.3,19.85,4.85,576.0,澎湖七美光電,682.56
83,2017-03-25,27.53,0.3,9.19,4.39,213.0,澎湖七美光電,682.56
84,2017-03-26,29.37,9.83,23.97,8.6,70.0,澎湖七美光電,682.56
85,2017-03-27,27.3,0.7,8.24,3.64,676.0,澎湖七美光電,682.56
86,2017-03-28,28.83,2.4,13.73,5.74,553.0,澎湖七美光電,682.56
87,2017-03-29,30.17,9.8,20.39,5.52,515.0,澎湖七美光電,682.56
88,2017-03-30,24.63,1.73,9.89,3.47,423.0,澎湖七美光電,682.56
89,2017-03-31,21.3,0.47,7.36,2.12,387.0,澎湖七美光電,682.56
90,2017-04-01,19.4,5.47,12.75,3.25,440.0,澎湖七美光電,682.56
91,2017-04-02,14.77,2.77,7.18,2.52,705.0,澎湖七美光電,682.56
92,2017-04-03,22.4,8.43,19.52,5.27,672.0,澎湖七美光電,682.56
93,2017-04-04,24.33,9.33,23.46,6.1,621.0,澎湖七美光電,682.56
94,2017-04-05,27.63,11.8,25.22,7.49,613.0,澎湖七美光電,682.56
95,2017-04-06,27.73,11.07,24.69,6.94,468.0,澎湖七美光電,682.56
96,2017-04-07,27.33,0.0,3.24,1.15,333.0,澎湖七美光電,682.56
97,2017-04-08,29.67,7.5,18.43,6.37,592.0,澎湖七美光電,682.56
98,2017-04-09,28.37,11.03,25.7,7.5,537.0,澎湖七美光電,682.56
99,2017-04-10,26.27,9.77,21.06,5.25,526.0,澎湖七美光電,682.56
100,2017-04-11,22.67,0.13,4.34,2.75,284.0,澎湖七美光電,682.56
101,2017-04-12,23.43,9.6,15.35,4.22,78.0,澎湖七美光電,682.56
102,2017-04-13,19.07,0.0,6.23,2.6,131.0,澎湖七美光電,682.56
103,2017-04-14,20.33,7.33,16.21,5.53,326.0,澎湖七美光電,682.56
104,2017-04-15,23.0,6.0,16.98,6.75,511.0,澎湖七美光電,682.56
105,2017-04-16,22.23,6.37,19.36,5.61,534.0,澎湖七美光電,682.56
106,2017-04-17,23.93,0.03,5.61,2.67,488.0,澎湖七美光電,682.56
