,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
74,2017-03-16,16.93,4.07,15.19,5.43,537.0,大潭電廠光電,651.42
75,2017-03-17,18.13,0.0,2.45,0.88,1051.0,大潭電廠光電,651.42
76,2017-03-18,22.47,9.53,24.88,7.07,944.0,大潭電廠光電,651.42
77,2017-03-19,26.63,1.87,13.36,5.86,1045.0,大潭電廠光電,651.42
78,2017-03-20,20.03,4.17,10.06,2.67,1775.0,大潭電廠光電,651.42
79,2017-03-21,15.7,3.6,10.69,3.3,1911.0,大潭電廠光電,651.42
80,2017-03-22,14.33,6.93,15.37,3.96,2290.0,大潭電廠光電,651.42
81,2017-03-23,16.97,11.3,25.01,4.98,1470.0,大潭電廠光電,651.42
82,2017-03-24,24.8,1.37,11.99,4.29,3623.0,大潭電廠光電,651.42
83,2017-03-25,25.5,0.0,2.34,1.04,279.0,大潭電廠光電,651.42
84,2017-03-26,28.67,9.07,22.35,8.4,514.0,大潭電廠光電,651.42
85,2017-03-27,28.77,6.83,20.69,7.88,3794.0,大潭電廠光電,651.42
86,2017-03-28,27.57,3.03,14.57,7.54,3040.0,大潭電廠光電,651.42
87,2017-03-29,29.63,8.87,18.72,5.91,2509.0,大潭電廠光電,651.42
88,2017-03-30,23.6,0.8,7.68,2.89,1897.0,大潭電廠光電,651.42
89,2017-03-31,19.8,0.13,5.22,2.34,670.0,大潭電廠光電,651.42
90,2017-04-01,20.0,9.73,14.24,3.39,2600.0,大潭電廠光電,651.42
91,2017-04-02,12.07,0.0,1.31,0.75,3896.0,大潭電廠光電,651.42
92,2017-04-03,19.8,3.83,13.45,4.78,3782.0,大潭電廠光電,651.42
93,2017-04-04,23.3,9.17,20.62,5.58,3407.0,大潭電廠光電,651.42
94,2017-04-05,27.23,9.13,23.34,7.42,3377.0,大潭電廠光電,651.42
95,2017-04-06,25.47,5.4,19.88,7.0,1225.0,大潭電廠光電,651.42
96,2017-04-07,30.27,6.47,18.38,5.41,1449.0,大潭電廠光電,651.42
97,2017-04-08,30.4,6.83,20.03,7.22,3393.0,大潭電廠光電,651.42
98,2017-04-09,28.0,11.1,24.52,7.45,2716.0,大潭電廠光電,651.42
99,2017-04-10,23.9,10.17,21.12,6.11,2830.0,大潭電廠光電,651.42
100,2017-04-11,21.6,-32.77,6.11,3.85,359.0,大潭電廠光電,651.42
101,2017-04-12,21.87,9.67,14.92,3.87,475.0,大潭電廠光電,651.42
102,2017-04-13,17.33,0.03,5.02,2.62,1147.0,大潭電廠光電,651.42
103,2017-04-14,16.8,4.23,13.25,4.93,1577.0,大潭電廠光電,651.42
104,2017-04-15,19.63,2.07,11.47,4.34,1800.0,大潭電廠光電,651.42
105,2017-04-16,20.5,0.1,7.48,4.02,2315.0,大潭電廠光電,651.42
106,2017-04-17,19.73,0.0,3.1,1.55,2768.0,大潭電廠光電,651.42
107,2017-04-18,28.9,2.2,14.43,7.43,1035.0,大潭電廠光電,651.42
108,2017-04-19,28.97,4.53,16.0,8.09,1679.0,大潭電廠光電,651.42
109,2017-04-20,29.93,10.27,18.52,6.53,2047.0,大潭電廠光電,651.42
110,2017-04-21,29.93,11.23,20.71,7.42,2691.0,大潭電廠光電,651.42
111,2017-04-22,26.73,9.93,21.36,6.65,231.0,大潭電廠光電,651.42
112,2017-04-23,24.43,4.6,13.13,4.81,3153.0,大潭電廠光電,651.42
113,2017-04-24,15.97,0.0,1.37,1.09,1824.0,大潭電廠光電,651.42
114,2017-04-25,18.6,-27.07,-23.58,-31.35,1146.0,大潭電廠光電,651.42
115,2017-04-26,15.77,7.47,15.81,4.47,1942.0,大潭電廠光電,651.42
116,2017-04-27,16.97,5.87,15.37,4.71,354.0,大潭電廠光電,651.42
117,2017-04-28,18.37,0.43,6.49,3.39,3924.0,大潭電廠光電,651.42
118,2017-04-29,25.63,3.23,17.47,7.48,3856.0,大潭電廠光電,651.42
119,2017-04-30,27.73,7.2,22.07,8.55,3606.0,大潭電廠光電,651.42
120,2017-05-01,-13.7,5.2,18.44,5.72,3176.0,大潭電廠光電,651.42
121,2017-05-02,30.1,6.67,19.1,6.51,1927.0,大潭電廠光電,651.42
122,2017-05-03,30.13,10.57,23.74,6.77,3044.0,大潭電廠光電,651.42
123,2017-05-04,26.27,10.47,22.27,5.85,2196.0,大潭電廠光電,651.42
124,2017-05-05,23.8,4.43,11.91,4.02,2620.0,大潭電廠光電,651.42
125,2017-05-06,18.9,2.33,7.82,3.06,1803.0,大潭電廠光電,651.42
126,2017-05-07,14.47,3.37,10.42,-31.54,3251.0,大潭電廠光電,651.42
127,2017-05-08,16.3,3.87,10.61,4.12,3284.0,大潭電廠光電,651.42
128,2017-05-09,14.9,0.03,4.23,2.07,2427.0,大潭電廠光電,651.42
129,2017-05-10,24.43,5.1,16.59,4.28,3203.0,大潭電廠光電,651.42
130,2017-05-11,24.83,8.8,22.52,6.09,2768.0,大潭電廠光電,651.42
131,2017-05-12,28.1,7.2,23.3,8.95,1591.0,大潭電廠光電,651.42
132,2017-05-13,29.33,10.27,26.56,8.73,661.0,大潭電廠光電,651.42
133,2017-05-14,27.43,1.57,12.92,4.58,2983.0,大潭電廠光電,651.42
134,2017-05-15,29.5,8.83,23.19,7.58,2970.0,大潭電廠光電,651.42
135,2017-05-16,28.33,9.87,20.6,5.98,452.0,大潭電廠光電,651.42
136,2017-05-17,22.93,0.2,6.61,3.22,3309.0,大潭電廠光電,651.42
137,2017-05-18,16.1,3.53,9.89,2.35,3109.0,大潭電廠光電,651.42
138,2017-05-19,16.73,3.67,9.66,3.13,1381.0,大潭電廠光電,651.42
139,2017-05-20,15.9,0.0,4.43,1.89,2190.0,大潭電廠光電,651.42
140,2017-05-21,19.77,2.67,9.59,3.31,1681.0,大潭電廠光電,651.42
141,2017-05-22,13.7,0.0,3.37,-32.53,1813.0,大潭電廠光電,651.42
142,2017-05-23,15.73,0.0,5.28,2.29,3155.0,大潭電廠光電,651.42
143,2017-05-24,28.47,5.07,21.14,7.67,2495.0,大潭電廠光電,651.42
144,2017-05-25,27.57,2.33,11.84,4.33,683.0,大潭電廠光電,651.42
145,2017-05-26,26.8,0.17,4.76,1.25,1298.0,大潭電廠光電,651.42
146,2017-05-27,26.4,0.0,4.13,2.25,1166.0,大潭電廠光電,651.42
147,2017-05-28,28.37,9.87,21.25,5.75,2907.0,大潭電廠光電,651.42
148,2017-05-29,22.6,3.7,10.2,4.04,3599.0,大潭電廠光電,651.42
149,2017-05-30,18.9,1.7,7.39,2.51,2343.0,大潭電廠光電,651.42
150,2017-05-31,18.2,0.23,4.95,2.26,2823.0,大潭電廠光電,651.42
151,2017-06-01,16.5,0.0,4.14,1.37,2559.0,大潭電廠光電,651.42
152,2017-06-02,15.87,6.53,16.62,4.9,387.0,大潭電廠光電,651.42
153,2017-06-03,20.7,7.2,20.43,6.38,224.0,大潭電廠光電,651.42
154,2017-06-04,25.27,9.37,23.48,6.47,1357.0,大潭電廠光電,651.42
155,2017-06-05,28.13,9.1,25.27,7.39,2540.0,大潭電廠光電,651.42
156,2017-06-06,20.53,1.13,6.22,2.12,3123.0,大潭電廠光電,651.42
157,2017-06-07,18.63,2.23,11.76,3.11,3536.0,大潭電廠光電,651.42
158,2017-06-08,16.37,4.8,13.61,3.43,3398.0,大潭電廠光電,651.42
159,2017-06-09,19.43,9.8,24.55,5.01,2956.0,大潭電廠光電,651.42
160,2017-06-10,25.47,5.8,17.93,4.95,2955.0,大潭電廠光電,651.42
161,2017-06-11,24.7,0.0,1.8,0.93,3281.0,大潭電廠光電,651.42
162,2017-06-12,29.2,10.9,25.01,9.06,2434.0,大潭電廠光電,651.42
163,2017-06-13,29.43,10.53,24.04,7.71,2633.0,大潭電廠光電,651.42
164,2017-06-14,26.97,0.33,9.92,5.59,227.0,大潭電廠光電,651.42
165,2017-06-15,29.17,7.63,16.72,5.09,463.0,大潭電廠光電,651.42
166,2017-06-16,22.23,0.0,3.9,2.13,355.0,大潭電廠光電,651.42
167,2017-06-17,20.0,1.4,5.63,1.64,375.0,大潭電廠光電,651.42
168,2017-06-18,20.03,7.77,12.41,3.07,810.0,大潭電廠光電,651.42
169,2017-06-19,9.27,0.0,0.04,0.29,1304.0,大潭電廠光電,651.42
170,2017-06-20,20.07,3.13,11.14,4.36,2685.0,大潭電廠光電,651.42
171,2017-06-21,23.57,8.5,20.02,5.05,2323.0,大潭電廠光電,651.42
172,2017-06-22,22.53,0.17,6.59,3.04,3523.0,大潭電廠光電,651.42
173,2017-06-23,27.1,4.73,17.86,5.6,3388.0,大潭電廠光電,651.42
174,2017-06-24,30.6,5.9,20.11,6.22,3319.0,大潭電廠光電,651.42
175,2017-06-25,29.73,5.1,17.49,6.49,2797.0,大潭電廠光電,651.42
176,2017-06-26,28.43,11.47,24.94,7.53,3253.0,大潭電廠光電,651.42
177,2017-06-27,23.9,6.8,15.95,5.41,3087.0,大潭電廠光電,651.42
178,2017-06-28,22.73,-33.17,4.74,1.92,2920.0,大潭電廠光電,651.42
179,2017-06-29,21.27,9.47,14.58,3.87,3161.0,大潭電廠光電,651.42
180,2017-06-30,18.4,0.0,5.4,2.34,3092.0,大潭電廠光電,651.42
181,2017-07-01,19.83,5.8,13.78,5.21,3552.0,大潭電廠光電,651.42
182,2017-07-02,17.67,0.0,0.56,0.48,3058.0,大潭電廠光電,651.42
183,2017-07-03,20.03,0.07,1.89,1.11,3552.0,大潭電廠光電,651.42
184,2017-07-04,22.03,8.73,24.87,7.77,3655.0,大潭電廠光電,651.42
185,2017-07-05,27.97,1.63,8.72,4.08,3314.0,大潭電廠光電,651.42
186,2017-07-06,28.77,1.43,11.96,7.2,3249.0,大潭電廠光電,651.42
187,2017-07-07,29.47,11.03,20.6,8.33,2611.0,大潭電廠光電,651.42
188,2017-07-08,30.33,11.03,20.43,8.01,3365.0,大潭電廠光電,651.42
189,2017-07-09,27.1,8.47,19.17,5.37,3330.0,大潭電廠光電,651.42
190,2017-07-10,23.27,1.03,7.25,2.32,3507.0,大潭電廠光電,651.42
191,2017-07-11,16.4,7.23,11.57,3.38,2738.0,大潭電廠光電,651.42
192,2017-07-12,18.87,-27.8,-24.14,-31.56,3452.0,大潭電廠光電,651.42
193,2017-07-13,16.4,3.83,9.76,3.2,3454.0,大潭電廠光電,651.42
194,2017-07-14,19.2,5.33,14.91,4.7,3093.0,大潭電廠光電,651.42
195,2017-07-15,19.23,1.17,9.97,4.29,3014.0,大潭電廠光電,651.42
196,2017-07-16,26.33,6.37,21.14,7.31,3058.0,大潭電廠光電,651.42
197,2017-07-17,28.8,11.73,27.51,8.89,2478.0,大潭電廠光電,651.42
198,2017-07-18,29.23,7.67,21.08,6.07,3298.0,大潭電廠光電,651.42
199,2017-07-19,27.0,0.23,5.79,3.83,3434.0,大潭電廠光電,651.42
200,2017-07-20,27.93,3.97,11.58,4.32,3539.0,大潭電廠光電,651.42
201,2017-07-21,27.5,10.5,21.99,5.92,3452.0,大潭電廠光電,651.42
202,2017-07-22,20.77,1.3,5.64,2.83,2798.0,大潭電廠光電,651.42
203,2017-07-23,16.37,0.0,3.13,1.41,3100.0,大潭電廠光電,651.42
204,2017-07-24,17.1,8.23,14.45,-31.32,2640.0,大潭電廠光電,651.42
205,2017-07-25,18.47,9.27,16.84,4.14,2912.0,大潭電廠光電,651.42
206,2017-07-26,16.83,0.0,4.65,1.76,2554.0,大潭電廠光電,651.42
207,2017-07-27,23.43,5.63,17.44,4.65,3298.0,大潭電廠光電,651.42
208,2017-07-28,25.1,1.6,13.04,4.02,3385.0,大潭電廠光電,651.42
209,2017-07-29,29.03,9.27,25.78,8.76,2608.0,大潭電廠光電,651.42
210,2017-07-30,29.13,10.6,26.31,8.87,2784.0,大潭電廠光電,651.42
211,2017-07-31,27.77,1.83,14.16,7.15,560.0,大潭電廠光電,651.42
212,2017-08-01,29.27,8.6,23.33,7.93,51.0,大潭電廠光電,651.42
213,2017-08-02,29.4,10.63,22.58,6.15,591.0,大潭電廠光電,651.42
214,2017-08-03,23.53,2.0,12.05,4.16,3384.0,大潭電廠光電,651.42
215,2017-08-04,15.1,9.7,16.29,3.32,3020.0,大潭電廠光電,651.42
216,2017-08-05,17.77,7.37,13.42,3.15,3656.0,大潭電廠光電,651.42
217,2017-08-06,15.07,0.0,1.23,0.33,3243.0,大潭電廠光電,651.42
218,2017-08-07,20.83,5.43,16.64,4.28,3020.0,大潭電廠光電,651.42
219,2017-08-08,15.1,0.7,7.11,-32.18,3656.0,大潭電廠光電,651.42
220,2017-08-09,20.43,0.13,10.31,3.81,3243.0,大潭電廠光電,651.42
221,2017-08-10,28.4,4.37,20.14,7.55,3710.0,大潭電廠光電,651.42
222,2017-08-11,29.0,7.1,22.6,7.14,3120.0,大潭電廠光電,651.42
223,2017-08-12,28.73,7.6,21.29,7.21,3656.0,大潭電廠光電,651.42
224,2017-08-13,27.43,0.6,8.75,3.69,3343.0,大潭電廠光電,651.42
225,2017-08-14,28.5,9.4,20.16,5.56,3645.0,大潭電廠光電,651.42
226,2017-08-15,23.97,6.17,16.02,5.39,3578.0,大潭電廠光電,651.42
