,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
73,2017-03-15,29.8,4.5,17.76,8.75,4362.0,興達電廠光電,1627.65
74,2017-03-16,28.7,15.6,32.03,13.71,5277.0,興達電廠光電,1627.65
75,2017-03-17,32.45,0.05,6.95,4.01,8284.0,興達電廠光電,1627.65
76,2017-03-18,39.0,15.1,36.58,15.43,5140.0,興達電廠光電,1627.65
77,2017-03-19,42.85,11.1,32.28,17.15,5599.0,興達電廠光電,1627.65
78,2017-03-20,20.65,6.9,13.1,2.11,6609.0,興達電廠光電,1627.65
79,2017-03-21,17.95,6.4,16.0,2.83,8126.0,興達電廠光電,1627.65
80,2017-03-22,18.6,9.65,19.56,2.74,8297.0,興達電廠光電,1627.65
81,2017-03-23,20.0,10.65,23.2,3.24,8846.0,興達電廠光電,1627.65
82,2017-03-24,27.55,-44.8,22.7,3.72,8328.0,興達電廠光電,1627.65
83,2017-03-25,28.55,0.2,8.44,2.76,8674.0,興達電廠光電,1627.65
84,2017-03-26,29.4,6.7,20.78,6.3,804.0,興達電廠光電,1627.65
85,2017-03-27,27.45,2.25,13.1,2.88,8674.0,興達電廠光電,1627.65
86,2017-03-28,28.6,-49.0,11.88,3.7,7616.0,興達電廠光電,1627.65
87,2017-03-29,30.35,8.0,18.49,3.6,6398.0,興達電廠光電,1627.65
88,2017-03-30,25.15,3.9,11.56,2.68,7235.0,興達電廠光電,1627.65
89,2017-03-31,21.65,1.2,10.34,2.13,8507.0,興達電廠光電,1627.65
90,2017-04-01,19.2,9.15,15.18,2.44,6394.0,興達電廠光電,1627.65
91,2017-04-02,15.1,7.8,16.37,3.06,9692.0,興達電廠光電,1627.65
92,2017-04-03,24.1,8.7,19.05,3.72,8900.0,興達電廠光電,1627.65
93,2017-04-04,25.05,7.7,21.44,4.4,8439.0,興達電廠光電,1627.65
94,2017-04-05,28.7,11.8,27.24,5.56,8757.0,興達電廠光電,1627.65
95,2017-04-06,28.95,10.85,26.5,5.06,7210.0,興達電廠光電,1627.65
96,2017-04-07,25.7,0.0,1.01,0.36,4579.0,興達電廠光電,1627.65
97,2017-04-08,29.1,4.1,-44.0,3.47,8727.0,興達電廠光電,1627.65
98,2017-04-09,28.3,9.85,24.22,5.24,7582.0,興達電廠光電,1627.65
99,2017-04-10,26.5,7.4,17.66,3.38,7374.0,興達電廠光電,1627.65
100,2017-04-11,22.3,0.5,7.0,3.1,4145.0,興達電廠光電,1627.65
101,2017-04-12,23.05,10.0,15.52,3.15,878.0,興達電廠光電,1627.65
102,2017-04-13,19.25,0.0,7.22,2.29,2246.0,興達電廠光電,1627.65
103,2017-04-14,20.1,8.2,16.8,4.08,7435.0,興達電廠光電,1627.65
104,2017-04-15,23.5,7.6,18.3,5.42,7814.0,興達電廠光電,1627.65
105,2017-04-16,22.85,7.3,19.13,4.52,7820.0,興達電廠光電,1627.65
106,2017-04-17,23.55,0.05,6.59,2.84,7751.0,興達電廠光電,1627.65
107,2017-04-18,29.5,8.05,23.82,7.14,6839.0,興達電廠光電,1627.65
108,2017-04-19,27.85,0.85,10.79,3.2,8256.0,興達電廠光電,1627.65
109,2017-04-20,27.35,3.9,14.59,4.17,7413.0,興達電廠光電,1627.65
110,2017-04-21,29.75,10.5,25.34,5.37,5953.0,興達電廠光電,1627.65
111,2017-04-22,28.75,10.15,21.12,3.9,1712.0,興達電廠光電,1627.65
112,2017-04-23,25.8,7.35,16.5,2.78,1250.0,興達電廠光電,1627.65
