,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
1614,2021-06-03,28.63,6.07,20.97,8.37,3907.0,大潭電廠GIS廠房光電,710.04
1615,2021-06-04,28.57,9.17,21.49,7.48,2702.0,大潭電廠GIS廠房光電,710.04
1616,2021-06-05,29.23,7.3,19.06,7.07,533.0,大潭電廠GIS廠房光電,710.04
1617,2021-06-06,21.53,0.03,2.39,0.78,510.0,大潭電廠GIS廠房光電,710.04
1618,2021-06-07,22.97,8.9,15.68,3.84,3024.0,大潭電廠GIS廠房光電,710.04
1619,2021-06-08,17.63,0.0,2.03,0.63,4091.0,大潭電廠GIS廠房光電,710.04
1620,2021-06-09,17.03,0.0,2.77,1.39,3745.0,大潭電廠GIS廠房光電,710.04
1621,2021-06-10,13.07,0.0,3.78,1.69,3727.0,大潭電廠GIS廠房光電,710.04
1622,2021-06-11,20.27,0.37,7.98,2.69,4183.0,大潭電廠GIS廠房光電,710.04
1623,2021-06-12,22.5,3.47,14.46,4.72,3960.0,大潭電廠GIS廠房光電,710.04
1624,2021-06-13,22.47,0.03,7.0,2.81,3826.0,大潭電廠GIS廠房光電,710.04
1625,2021-06-14,28.5,3.37,19.18,6.1,3739.0,大潭電廠GIS廠房光電,710.04
1626,2021-06-15,30.33,12.3,28.12,8.38,4045.0,大潭電廠GIS廠房光電,710.04
1627,2021-06-16,29.43,11.93,24.36,6.66,4141.0,大潭電廠GIS廠房光電,710.04
1628,2021-06-17,25.27,8.63,20.71,6.24,3908.0,大潭電廠GIS廠房光電,710.04
1629,2021-06-18,24.5,6.03,15.89,4.76,4083.0,大潭電廠GIS廠房光電,710.04
1630,2021-06-19,24.87,8.5,16.1,4.7,4041.0,大潭電廠GIS廠房光電,710.04
1631,2021-06-20,14.97,0.27,2.69,0.62,3547.0,大潭電廠GIS廠房光電,710.04
1632,2021-06-21,17.63,1.37,7.48,2.65,2482.0,大潭電廠GIS廠房光電,710.04
1633,2021-06-22,14.03,2.23,7.34,3.69,865.0,大潭電廠GIS廠房光電,710.04
1634,2021-06-23,23.03,2.53,12.89,3.97,1252.0,大潭電廠GIS廠房光電,710.04
1635,2021-06-24,21.4,0.43,8.26,2.5,1450.0,大潭電廠GIS廠房光電,710.04
1636,2021-06-25,26.63,1.87,12.13,4.75,2190.0,大潭電廠GIS廠房光電,710.04
1637,2021-06-26,29.83,10.07,24.31,8.34,4016.0,大潭電廠GIS廠房光電,710.04
1638,2021-06-27,14.27,8.83,14.67,3.12,4078.0,大潭電廠GIS廠房光電,710.04
1639,2021-06-28,18.23,0.3,4.01,1.55,3276.0,大潭電廠GIS廠房光電,710.04
1640,2021-06-29,20.03,1.7,12.77,4.37,2767.0,大潭電廠GIS廠房光電,710.04
