,Date,Temp,UV,SunShineHour,GlobalRad,date,HaveEmpty,degree,station
77,,24.2,,4.4,17.5,2017-03-19,False,0.0,蘭嶼電廠光電
78,,24.8,,4.9,17.17,2017-03-20,False,0.0,蘭嶼電廠光電
79,,23.7,,3.5,13.46,2017-03-21,False,0.0,蘭嶼電廠光電
80,,23.2,,2.1,12.28,2017-03-22,False,0.0,蘭嶼電廠光電
81,,22.5,,0.4,6.79,2017-03-23,False,0.0,蘭嶼電廠光電
82,,22.6,,3.2,12.9,2017-03-24,False,0.0,蘭嶼電廠光電
83,,22.9,,2.7,12.07,2017-03-25,False,0.0,蘭嶼電廠光電
84,,19.1,,0.0,1.33,2017-03-26,False,0.0,蘭嶼電廠光電
85,,21.5,,3.9,13.2,2017-03-27,False,0.0,蘭嶼電廠光電
86,,21.7,,0.8,9.85,2017-03-28,False,0.0,蘭嶼電廠光電
87,,21.5,,0.0,6.99,2017-03-29,False,0.0,蘭嶼電廠光電
88,,22.8,,0.0,9.55,2017-03-30,False,0.0,蘭嶼電廠光電
89,,25.0,,7.2,20.17,2017-03-31,False,0.0,蘭嶼電廠光電
90,,18.4,,0.0,3.06,2017-04-01,False,0.0,蘭嶼電廠光電
91,,20.5,,5.4,16.1,2017-04-02,False,0.0,蘭嶼電廠光電
92,,21.2,,4.6,16.31,2017-04-03,False,0.0,蘭嶼電廠光電
93,,22.4,,7.5,21.96,2017-04-04,False,0.0,蘭嶼電廠光電
94,,24.5,,7.3,23.31,2017-04-05,False,0.0,蘭嶼電廠光電
95,,24.5,,4.2,17.08,2017-04-06,False,0.0,蘭嶼電廠光電
96,,24.7,,1.2,12.28,2017-04-07,False,0.0,蘭嶼電廠光電
97,,25.5,,4.3,18.74,2017-04-08,False,0.0,蘭嶼電廠光電
98,,27.3,,7.8,22.48,2017-04-09,False,0.0,蘭嶼電廠光電
99,,31.0,,10.9,25.66,2017-04-10,False,0.0,蘭嶼電廠光電
100,,26.2,,5.7,14.41,2017-04-11,False,0.0,蘭嶼電廠光電
101,,22.0,,0.0,4.66,2017-04-12,False,0.0,蘭嶼電廠光電
102,,21.0,,0.0,2.76,2017-04-13,False,0.0,蘭嶼電廠光電
103,,23.2,,3.8,17.2,2017-04-14,False,0.0,蘭嶼電廠光電
104,,25.9,,7.7,22.33,2017-04-15,False,0.0,蘭嶼電廠光電
105,,26.9,,9.7,25.15,2017-04-16,False,0.0,蘭嶼電廠光電
106,,28.7,,9.6,25.48,2017-04-17,False,0.0,蘭嶼電廠光電
107,,27.3,,11.0,26.34,2017-04-18,False,0.0,蘭嶼電廠光電
108,,27.1,,7.4,23.27,2017-04-19,False,0.0,蘭嶼電廠光電
109,,28.2,,8.8,24.85,2017-04-20,False,0.0,蘭嶼電廠光電
110,,28.0,,10.2,24.58,2017-04-21,False,0.0,蘭嶼電廠光電
111,,21.2,,0.0,2.36,2017-04-22,False,0.0,蘭嶼電廠光電
112,,20.4,,0.0,2.98,2017-04-23,False,0.0,蘭嶼電廠光電
113,,22.8,,0.4,10.29,2017-04-24,False,0.0,蘭嶼電廠光電
114,,25.0,,4.2,17.11,2017-04-25,False,0.0,蘭嶼電廠光電
115,,27.4,,6.1,21.44,2017-04-26,False,0.0,蘭嶼電廠光電
116,,23.2,,0.0,6.06,2017-04-27,False,0.0,蘭嶼電廠光電
117,,19.9,,0.0,3.01,2017-04-28,False,0.0,蘭嶼電廠光電
118,,22.5,,4.0,16.43,2017-04-29,False,0.0,蘭嶼電廠光電
119,,23.5,,5.5,15.76,2017-04-30,False,0.0,蘭嶼電廠光電
120,,25.1,,4.5,18.85,2017-05-01,False,0.0,蘭嶼電廠光電
121,,26.0,,7.4,20.99,2017-05-02,False,0.0,蘭嶼電廠光電
122,,26.4,,5.8,18.88,2017-05-03,False,0.0,蘭嶼電廠光電
123,,26.9,,6.9,19.3,2017-05-04,False,0.0,蘭嶼電廠光電
124,,27.8,,9.5,25.17,2017-05-05,False,0.0,蘭嶼電廠光電
125,,27.4,,5.0,17.16,2017-05-06,False,0.0,蘭嶼電廠光電
126,,27.2,,5.8,18.45,2017-05-07,False,0.0,蘭嶼電廠光電
127,,26.8,,9.2,25.61,2017-05-08,False,0.0,蘭嶼電廠光電
128,,30.0,,11.6,27.46,2017-05-09,False,0.0,蘭嶼電廠光電
129,,28.2,,9.6,25.56,2017-05-10,False,0.0,蘭嶼電廠光電
130,,28.8,,8.0,25.19,2017-05-11,False,0.0,蘭嶼電廠光電
131,,28.5,,7.9,22.96,2017-05-12,False,0.0,蘭嶼電廠光電
132,,29.0,,6.9,21.9,2017-05-13,False,0.0,蘭嶼電廠光電
133,,27.0,,3.6,15.75,2017-05-14,False,0.0,蘭嶼電廠光電
134,,27.1,,3.5,19.29,2017-05-15,False,0.0,蘭嶼電廠光電
135,,25.4,,0.4,9.12,2017-05-16,False,0.0,蘭嶼電廠光電
136,,23.6,,0.0,7.24,2017-05-17,False,0.0,蘭嶼電廠光電
137,,25.6,,0.2,11.09,2017-05-18,False,0.0,蘭嶼電廠光電
138,,25.2,,0.6,11.36,2017-05-19,False,0.0,蘭嶼電廠光電
139,,24.7,,0.1,10.87,2017-05-20,False,0.0,蘭嶼電廠光電
140,,26.4,,5.7,19.48,2017-05-21,False,0.0,蘭嶼電廠光電
141,,25.9,,3.2,13.95,2017-05-22,False,0.0,蘭嶼電廠光電
142,,26.0,,2.0,7.74,2017-05-23,False,0.0,蘭嶼電廠光電
143,,28.6,,7.3,24.21,2017-05-24,False,0.0,蘭嶼電廠光電
144,,24.8,,0.0,6.31,2017-05-25,False,0.0,蘭嶼電廠光電
145,,24.2,,0.1,9.79,2017-05-26,False,0.0,蘭嶼電廠光電
146,,25.5,,0.0,9.17,2017-05-27,False,0.0,蘭嶼電廠光電
147,,25.6,,0.7,11.7,2017-05-28,False,0.0,蘭嶼電廠光電
148,,26.6,,1.7,15.9,2017-05-29,False,0.0,蘭嶼電廠光電
149,,26.1,,0.7,11.8,2017-05-30,False,0.0,蘭嶼電廠光電
150,,27.7,,9.6,26.07,2017-05-31,False,0.0,蘭嶼電廠光電
151,,29.9,,7.7,21.18,2017-06-01,False,0.0,蘭嶼電廠光電
152,,27.7,,2.1,14.68,2017-06-02,False,0.0,蘭嶼電廠光電
153,,25.5,,0.2,6.55,2017-06-03,False,0.0,蘭嶼電廠光電
154,,26.0,,0.0,5.5,2017-06-04,False,0.0,蘭嶼電廠光電
155,,28.0,,10.1,26.52,2017-06-05,False,0.0,蘭嶼電廠光電
156,,28.7,,11.3,26.97,2017-06-06,False,0.0,蘭嶼電廠光電
157,,29.2,,11.4,27.25,2017-06-07,False,0.0,蘭嶼電廠光電
158,,28.8,,8.8,25.0,2017-06-08,False,0.0,蘭嶼電廠光電
159,,28.9,,9.2,25.59,2017-06-09,False,0.0,蘭嶼電廠光電
160,,28.8,,9.5,26.69,2017-06-10,False,0.0,蘭嶼電廠光電
161,,29.1,,6.2,20.2,2017-06-11,False,0.0,蘭嶼電廠光電
162,,30.2,,9.0,22.35,2017-06-12,False,0.0,蘭嶼電廠光電
163,,30.3,,10.4,26.09,2017-06-13,False,0.0,蘭嶼電廠光電
164,,28.0,,3.1,10.31,2017-06-14,False,0.0,蘭嶼電廠光電
165,,25.8,,0.0,4.46,2017-06-15,False,0.0,蘭嶼電廠光電
166,,28.2,,3.8,16.17,2017-06-16,False,0.0,蘭嶼電廠光電
167,,27.2,,0.0,8.0,2017-06-17,False,0.0,蘭嶼電廠光電
168,,28.3,,5.1,19.19,2017-06-18,False,0.0,蘭嶼電廠光電
169,,30.3,,8.9,25.06,2017-06-19,False,0.0,蘭嶼電廠光電
